3890
2004 8 19 100.335
2004 8 20 108.31
2004 8 23 109.4
2004 8 24 104.87
2004 8 25 106
2004 8 26 107.91
2004 8 27 106.15
2004 8 30 102.01
2004 8 31 102.37
2004 9 1 100.25
2004 9 2 101.51
2004 9 3 100.01
2004 9 7 101.58
2004 9 8 102.3
2004 9 9 102.31
2004 9 10 105.33
2004 9 13 107.5
2004 9 14 111.49
2004 9 15 112
2004 9 16 113.97
2004 9 17 117.49
2004 9 20 119.36
2004 9 21 117.84
2004 9 22 118.38
2004 9 23 120.82
2004 9 24 119.83
2004 9 27 118.26
2004 9 28 126.86
2004 9 29 131.08
2004 9 30 129.6
2004 10 1 132.58
2004 10 4 135.06
2004 10 5 138.37
2004 10 6 137.08
2004 10 7 138.85
2004 10 8 137.73
2004 10 11 135.26
2004 10 12 137.4
2004 10 13 140.9
2004 10 14 142
2004 10 15 144.11
2004 10 18 149.16
2004 10 19 147.94
2004 10 20 140.49
2004 10 21 149.38
2004 10 22 172.43
2004 10 25 187.4
2004 10 26 181.8
2004 10 27 185.97
2004 10 28 193.3
2004 10 29 190.64
2004 11 1 196.03
2004 11 2 194.87
2004 11 3 191.67
2004 11 4 184.7
2004 11 5 169.35
2004 11 8 172.55
2004 11 9 168.7
2004 11 10 167.86
2004 11 11 183.02
2004 11 12 182
2004 11 15 184.87
2004 11 16 172.545
2004 11 17 172.5
2004 11 18 167.54
2004 11 19 169.4
2004 11 22 165.1
2004 11 23 167.52
2004 11 24 174.76
2004 11 26 179.39
2004 11 29 181.05
2004 11 30 181.98
2004 12 1 179.96
2004 12 2 179.4
2004 12 3 180.4
2004 12 6 176.29
2004 12 7 171.43
2004 12 8 169.98
2004 12 9 173.43
2004 12 10 171.65
2004 12 13 170.45
2004 12 14 178.69
2004 12 15 179.78
2004 12 16 176.47
2004 12 17 180.08
2004 12 20 185.02
2004 12 21 183.75
2004 12 22 186.3
2004 12 23 187.9
2004 12 27 191.91
2004 12 28 192.76
2004 12 29 192.9
2004 12 30 197.6
2004 12 31 192.79
2005 1 3 202.71
2005 1 4 194.5
2005 1 5 193.51
2005 1 6 188.55
2005 1 7 193.85
2005 1 10 195.06
2005 1 11 193.54
2005 1 12 195.38
2005 1 13 195.33
2005 1 14 199.97
2005 1 18 203.9
2005 1 19 197.3
2005 1 20 193.92
2005 1 21 188.28
2005 1 24 180.72
2005 1 25 177.12
2005 1 26 189.24
2005 1 27 188.08
2005 1 28 190.34
2005 1 31 195.62
2005 2 1 191.9
2005 2 2 205.96
2005 2 3 210.86
2005 2 4 204.36
2005 2 7 196.03
2005 2 8 198.64
2005 2 9 191.58
2005 2 10 187.98
2005 2 11 187.4
2005 2 14 192.99
2005 2 15 195.23
2005 2 16 198.41
2005 2 17 197.9
2005 2 18 197.95
2005 2 22 191.37
2005 2 23 193.95
2005 2 24 188.89
2005 2 25 185.87
2005 2 28 187.99
2005 3 1 186.06
2005 3 2 185.18
2005 3 3 187.005
2005 3 4 185.9
2005 3 7 188.81
